customer_id,first_name,last_name,signup_date,region,acquisition_channel,email_opt_in,sms_opt_in,is_subscriber,lifetime_value_usd
C101243,Ken,Vogel,2025-12-26,CA,email-referral,True,True,False,77.13
C101244,Hana,Tanaka,2025-02-10,US-IL,organic,True,False,False,265.63
C101245,Hana,Haas,2026-05-27,US-FL,google,True,True,True,432.76
C101246,Sage,Ward,2024-09-09,US-IL,google,True,False,True,708.32
C101247,Noah,Kim,2026-02-22,UK,organic,True,False,False,98.16
C101248,Lila,Hunt,2026-03-14,UK,podcast,True,True,False,316.28
C101249,Wes,Haas,2024-11-16,US-IL,google,False,False,False,188.26
C101250,Sofia,Ito,2026-03-23,DE,podcast,False,True,False,115.58
C101251,Tess,Ortiz,2024-10-16,AU,organic,True,False,False,161.63
C101252,Drew,Mora,2024-03-08,US-CA,instagram,True,False,False,429.1
C101253,Faye,Haas,2025-03-04,UK,google,True,True,False,82.21
C101254,Diego,Zola,2025-11-21,DE,email-referral,True,False,False,319.57
C101255,Isla,Young,2025-02-24,US-CA,podcast,True,False,False,188.42
C101256,Owen,Kim,2026-04-04,US-CA,tiktok,True,False,False,209.77
C101257,Quinn,Xu,2026-02-05,DE,tiktok,True,False,True,178.59
C101258,Pia,Zola,2025-02-20,UK,google,True,False,False,347.06
C101259,Priya,Ward,2025-07-30,UK,organic,True,False,False,243.58
C101260,Priya,Jain,2025-08-13,CA,podcast,False,True,False,346.64
C101261,Amara,Bauer,2024-09-20,US-IL,instagram,True,False,False,152.2
C101262,Jude,Oduya,2025-08-11,US-WA,google,True,True,False,292.65
C101263,Enzo,Gray,2026-06-14,DE,email-referral,True,False,False,242.22
C101264,Enzo,Vance,2024-03-02,UK,email-referral,True,False,False,246.14
C101265,Rosa,Zhang,2025-04-07,US-FL,instagram,True,False,True,463.87
C101266,Nora,Young,2024-05-14,AU,email-referral,True,False,False,191.17
C101267,Omar,Torres,2025-08-06,DE,google,True,False,False,216.09
C101268,Rina,Park,2026-03-07,AU,tiktok,True,False,True,351.88
C101269,Drew,Yilmaz,2024-11-09,US-WA,tiktok,True,True,False,237.91
C101270,Theo,Costa,2025-08-04,US-FL,organic,True,True,False,172.77
C101271,Nora,Ferro,2026-05-01,FR,instagram,True,False,False,439.0
C101272,Eli,Chen,2024-12-12,AU,podcast,True,False,True,479.13
C101273,Omar,Vance,2025-11-28,US-TX,tiktok,True,False,False,316.09
C101274,Lucy,Klein,2025-03-11,US-IL,tiktok,True,False,False,196.64
C101275,Cleo,Jain,2024-10-22,CA,google,True,True,True,611.33
C101276,Ava,Kim,2026-05-04,AU,tiktok,True,True,False,245.81
C101277,Leo,Zola,2024-12-18,DE,google,True,True,False,149.11
C101278,Amara,Jain,2024-04-15,AU,email-referral,False,False,False,165.09
C101279,Jack,Chen,2024-04-22,AU,email-referral,True,False,False,216.37
C101280,Jack,Yilmaz,2025-12-20,US-WA,email-referral,True,True,True,160.43
C101281,Ava,Lopez,2025-08-13,US-CA,email-referral,True,False,True,215.82
C101282,Drew,Ferro,2025-10-18,AU,email-referral,True,False,False,309.47
C101283,Elsa,Ortiz,2024-05-15,US-TX,instagram,True,True,True,364.99
C101284,Iris,Quist,2026-01-08,DE,instagram,True,False,False,163.5
C101285,Nora,Diaz,2026-04-09,US-WA,google,True,False,True,249.63
C101286,Xena,Tanaka,2025-06-08,US-TX,organic,False,True,False,170.51
C101287,Pia,Moreau,2025-05-14,US-NY,email-referral,True,False,True,390.27
C101288,Kai,Silva,2026-04-11,US-NY,podcast,True,False,True,357.95
C101289,Lila,Iqbal,2026-01-15,US-FL,email-referral,True,False,False,264.22
C101290,Nina,Lopez,2024-12-13,US-CA,tiktok,True,False,False,201.49
C101291,Tess,Patel,2026-06-17,US-NY,tiktok,True,False,False,225.13
C101292,Faye,Costa,2026-02-18,US-NY,google,True,True,False,336.83
C101293,Jude,Kim,2024-05-28,US-NY,organic,True,True,True,225.37
C101294,Zane,Nash,2024-05-31,US-FL,organic,True,False,True,403.65
C101295,Hana,Ferro,2024-08-11,AU,google,True,True,True,482.08
C101296,Mia,Torres,2025-07-17,US-IL,tiktok,True,False,False,154.92
C101297,Pavel,Walsh,2025-09-09,FR,podcast,True,False,True,466.62
C101298,Gus,Kim,2024-09-03,US-NY,podcast,True,False,False,194.66
C101299,Omar,Silva,2025-11-11,US-CA,podcast,True,False,True,361.87
C101300,Isla,Vance,2025-05-09,US-NY,tiktok,True,False,False,163.23
C101301,Drew,Park,2026-05-27,US-NY,tiktok,True,False,False,93.87
C101302,Iris,Zhang,2025-10-21,FR,tiktok,True,False,False,257.23
C101303,Theo,Haas,2024-05-02,US-FL,email-referral,False,True,False,54.77
C101304,Nico,Lopez,2024-07-13,US-TX,tiktok,True,False,False,122.56
C101305,Isla,Klein,2024-08-20,FR,organic,True,True,False,178.56
C101306,Kai,Owens,2025-08-13,AU,tiktok,True,False,False,437.52
C101307,Elsa,Diaz,2024-12-27,UK,tiktok,True,True,False,284.15
C101308,Quinn,Patel,2025-08-12,AU,tiktok,True,False,False,450.76
C101309,Elsa,Rossi,2024-06-29,FR,organic,False,True,False,48.46
C101310,Sage,Jain,2024-10-08,US-CA,organic,True,False,False,287.08
C101311,Diego,Xu,2025-06-29,CA,organic,True,True,False,196.71
C101312,Priya,Oduya,2025-09-05,CA,instagram,True,False,False,248.22
C101313,Sage,Ferro,2025-04-01,US-NY,organic,True,True,False,282.86
C101314,Lila,Patel,2025-05-26,US-WA,tiktok,True,True,False,563.29
C101315,Amara,Owens,2024-10-17,UK,organic,True,True,True,587.97
C101316,Marco,Xu,2026-06-03,CA,google,False,False,True,393.54
C101317,Omar,Quist,2025-10-18,US-TX,tiktok,False,False,False,208.08
C101318,Vera,Zhang,2026-05-20,US-NY,instagram,True,False,False,268.9
C101319,Uma,Novak,2026-01-15,US-CA,tiktok,True,False,True,354.57
C101320,Omar,Silva,2026-05-20,AU,instagram,True,False,True,428.82
C101321,Lila,Bauer,2025-06-24,AU,email-referral,True,False,False,75.89
C101322,Liam,Park,2025-07-08,US-FL,instagram,False,False,False,484.98
C101323,Uma,Chen,2025-10-13,US-TX,email-referral,True,True,True,316.64
C101324,Lucy,Kim,2025-08-13,US-WA,tiktok,True,True,False,175.94
C101325,Kai,Vance,2026-02-23,FR,email-referral,False,False,False,203.64
C101326,Marco,Tanaka,2026-05-27,CA,podcast,True,True,False,501.16
C101327,Rosa,Chen,2025-06-21,UK,tiktok,False,False,False,220.63
C101328,Gus,Jain,2025-04-25,FR,instagram,False,True,False,85.11
C101329,Omar,Ito,2025-03-14,US-WA,google,True,True,False,75.85
C101330,Zoe,Patel,2025-04-22,US-TX,email-referral,True,True,False,179.91
C101331,Theo,Khan,2025-01-24,DE,tiktok,True,False,False,239.29
C101332,Zane,Weber,2024-03-11,UK,tiktok,True,False,True,589.67
C101333,Ruby,Khan,2024-11-07,US-FL,email-referral,True,False,False,397.6
C101334,Finn,Diaz,2025-03-11,UK,podcast,True,False,False,182.26
C101335,Mara,Silva,2026-05-07,CA,podcast,True,False,False,58.84
C101336,Faye,Bauer,2025-05-06,US-IL,organic,True,True,False,214.45
C101337,Nina,Khan,2026-04-22,CA,email-referral,True,False,False,203.07
C101338,Pia,Vogel,2026-04-25,US-TX,email-referral,True,False,True,247.69
C101339,Milo,Rossi,2024-03-11,AU,organic,True,False,False,349.91
C101340,Nico,Moreau,2025-02-19,FR,organic,True,True,False,151.84
C101341,Lila,Xu,2024-06-11,AU,email-referral,True,True,False,250.46
C101342,Elsa,Rossi,2024-07-04,US-FL,tiktok,True,False,True,315.22
C101343,Diego,Rossi,2026-06-12,DE,email-referral,True,False,False,180.37
C101344,Amara,Tanaka,2024-12-15,DE,tiktok,True,False,True,455.53
C101345,Rosa,Torres,2025-01-01,FR,organic,False,True,False,448.07
C101346,Lucy,Ortiz,2025-09-04,US-TX,podcast,True,False,True,187.29
C101347,Noah,Ortiz,2025-01-12,FR,tiktok,False,False,True,326.46
C101348,Wes,Iqbal,2026-06-08,CA,podcast,True,False,False,739.16
C101349,Rina,Ferro,2026-02-05,US-NY,organic,True,False,True,315.44
C101350,Enzo,Patel,2025-08-26,US-WA,podcast,True,True,False,149.22
C101351,Yara,Mora,2025-09-18,US-TX,email-referral,False,True,True,294.71
C101352,Leo,Ahmed,2024-02-14,AU,email-referral,True,True,False,142.04
C101353,Yara,Gray,2026-04-05,US-IL,instagram,False,True,False,112.11
C101354,Vera,Tanaka,2025-09-21,US-FL,google,True,True,False,128.94
C101355,Elsa,Bauer,2024-08-21,DE,podcast,False,False,False,243.7
C101356,Sage,Novak,2025-07-08,UK,instagram,True,True,True,434.87
C101357,Rosa,Zhang,2024-07-30,US-FL,podcast,True,False,True,474.85
C101358,Tess,Hunt,2024-12-29,US-NY,tiktok,True,True,False,96.31
C101359,Mara,Gray,2024-03-31,US-FL,google,True,True,False,297.72
C101360,Beau,Bauer,2026-04-27,CA,tiktok,True,False,False,27.02
C101361,Uma,Reyes,2025-01-04,US-WA,podcast,True,True,False,124.52
C101362,Kai,Vogel,2024-04-07,US-NY,google,True,False,True,169.12
C101363,Rina,Ellis,2026-03-25,US-FL,organic,True,False,True,905.53
C101364,Nico,Ward,2025-12-01,US-NY,podcast,True,True,False,382.9
C101365,Sofia,Reyes,2024-12-28,DE,podcast,True,True,False,241.47
C101366,Vera,Costa,2025-09-20,CA,instagram,True,False,True,251.14
C101367,Eli,Ellis,2024-11-12,CA,tiktok,True,True,False,271.39
C101368,Kira,Ahmed,2026-01-20,US-WA,instagram,True,False,True,392.02
C101369,Uma,Tanaka,2025-03-03,US-IL,google,True,False,False,252.23
C101370,Eli,Gray,2025-01-23,AU,podcast,True,False,False,209.56
C101371,Nadia,Diaz,2024-02-13,US-NY,tiktok,True,True,True,282.03
C101372,Theo,Lund,2024-06-15,UK,organic,True,False,False,296.1
C101373,Noah,Ortiz,2024-07-07,US-NY,organic,True,True,True,375.02
C101374,Nina,Gray,2025-03-03,FR,instagram,True,True,False,195.59
C101375,Lila,Khan,2025-10-11,US-FL,tiktok,True,True,False,79.93
C101376,Yara,Iqbal,2025-11-01,US-TX,tiktok,True,False,False,456.69
C101377,Diego,Jain,2025-08-14,CA,google,True,False,False,253.24
C101378,Kai,Silva,2024-04-27,FR,organic,True,True,False,122.79
C101379,Mara,Costa,2025-03-08,US-CA,organic,True,False,True,385.64
C101380,Lena,Klein,2025-11-23,US-WA,instagram,True,True,False,240.02
C101381,Owen,Lopez,2026-05-19,DE,email-referral,True,False,False,67.91
C101382,Sofia,Klein,2025-11-27,US-FL,instagram,True,False,False,35.48
C101383,Pavel,Kim,2024-04-06,UK,email-referral,False,False,False,131.6
C101384,Noah,Bauer,2025-01-14,US-TX,tiktok,True,True,True,268.66
C101385,Drew,Lund,2024-06-10,CA,podcast,True,True,False,165.42
C101386,Faye,Haas,2024-04-23,US-IL,email-referral,True,True,False,93.4
C101387,Priya,Lund,2025-11-16,US-WA,podcast,True,False,False,324.42
C101388,Yara,Quist,2024-09-19,DE,podcast,True,True,False,215.93
C101389,Omar,Diaz,2025-10-19,US-TX,tiktok,True,False,True,182.85
C101390,Zane,Vogel,2024-09-15,US-FL,tiktok,True,True,False,349.86
C101391,Kira,Silva,2025-02-10,US-IL,podcast,True,False,False,148.95
C101392,Zoe,Berg,2024-04-08,CA,google,True,False,True,383.06
C101393,Cleo,Mora,2026-02-14,DE,organic,True,True,False,318.38
C101394,Gus,Lopez,2024-11-28,US-CA,instagram,True,False,False,336.39
C101395,Noah,Moreau,2025-06-27,AU,instagram,False,False,False,46.43
C101396,Sofia,Chen,2025-05-12,UK,email-referral,True,False,False,200.87
C101397,Eli,Chen,2024-10-30,US-TX,organic,True,False,True,379.04
C101398,Elsa,Iqbal,2026-03-13,US-IL,instagram,True,True,True,455.64
C101399,Sofia,Weber,2025-03-02,US-TX,podcast,True,False,False,109.39
C101400,Nina,Ferro,2026-02-20,US-NY,podcast,False,True,False,158.9
C101401,Isla,Young,2025-09-07,US-TX,podcast,True,True,False,139.24
C101402,Ken,Mora,2026-03-16,DE,google,True,True,False,193.36
C101403,Amara,Silva,2025-09-18,US-TX,podcast,False,True,False,52.18
C101404,Lucy,Zhang,2025-10-14,AU,instagram,True,False,False,74.45
C101405,Zoe,Young,2024-04-05,UK,organic,True,False,False,144.92
C101406,Uma,Park,2026-03-22,US-IL,organic,True,False,False,183.68
C101407,Max,Khan,2024-03-29,DE,tiktok,True,False,True,233.99
C101408,Beau,Yilmaz,2025-07-06,UK,tiktok,True,True,False,222.06
C101409,Quinn,Moreau,2025-11-23,UK,instagram,True,True,False,96.36
C101410,Jude,Ellis,2026-02-26,UK,email-referral,True,True,True,252.21
C101411,Marco,Gray,2025-11-11,US-IL,podcast,True,False,False,162.97
C101412,Leo,Hunt,2026-06-03,US-FL,organic,True,True,False,217.31
C101413,Rina,Nash,2026-02-25,US-NY,podcast,True,False,False,337.35
C101414,Isla,Silva,2025-08-20,FR,organic,True,True,True,388.56
C101415,Zane,Ueda,2024-08-22,US-WA,email-referral,False,False,False,304.34
C101416,Otis,Park,2024-05-10,US-WA,google,True,True,True,331.93
C101417,Mia,Kim,2025-07-31,FR,instagram,True,False,False,205.49
C101418,Ken,Nash,2024-05-26,UK,podcast,True,True,False,127.84
C101419,Mia,Kim,2024-09-14,US-FL,google,True,False,False,118.18
C101420,Finn,Xu,2024-11-20,US-IL,tiktok,True,False,False,387.42
C101421,Nadia,Mora,2026-03-01,FR,tiktok,True,True,False,69.35
C101422,Drew,Young,2026-04-02,US-CA,google,True,False,False,172.34
C101423,Jude,Vance,2025-12-17,US-NY,google,False,False,False,312.02
C101424,Drew,Mora,2026-03-03,AU,google,True,False,False,99.66
C101425,Elsa,Torres,2025-04-24,US-FL,instagram,True,False,False,211.53
C101426,Ava,Mora,2025-08-05,FR,podcast,True,False,False,293.62
C101427,Sage,Gray,2025-10-01,US-WA,podcast,True,True,False,243.09
C101428,Otis,Jain,2025-03-06,DE,organic,True,True,True,370.1
C101429,Remy,Khan,2024-12-27,US-FL,email-referral,True,True,False,377.2
C101430,Lena,Costa,2026-05-19,UK,google,False,False,False,406.13
C101431,Zane,Tanaka,2025-08-31,AU,podcast,True,False,False,304.97
C101432,Marco,Owens,2026-04-25,US-IL,podcast,False,False,True,520.4
C101433,Nina,Costa,2024-08-02,AU,instagram,True,True,False,141.79
C101434,Zoe,Ahmed,2024-09-28,US-TX,instagram,True,False,True,159.48
C101435,Nora,Mora,2024-03-30,US-IL,instagram,True,False,True,466.73
C101436,Rina,Owens,2024-05-08,US-NY,instagram,True,False,False,404.63
C101437,Noah,Jain,2026-05-18,UK,organic,True,True,True,460.17
C101438,Zane,Weber,2025-09-04,US-IL,organic,True,False,True,342.4
C101439,Uma,Ito,2025-05-29,US-CA,organic,True,True,False,64.25
C101440,Vera,Zola,2025-02-17,FR,email-referral,True,True,True,233.0
C101441,Sage,Patel,2026-02-26,US-FL,email-referral,True,False,False,84.54
C101442,Priya,Nash,2024-04-27,FR,google,True,False,True,340.23
C101443,Faye,Ortiz,2024-12-03,DE,podcast,True,False,True,863.62
C101444,Xena,Mora,2024-06-29,US-WA,instagram,True,True,False,84.56
C101445,Ken,Quist,2026-04-09,CA,podcast,True,False,False,350.71
C101446,Tara,Ito,2024-10-12,US-NY,google,False,False,False,782.13
C101447,Sage,Yilmaz,2025-08-30,US-NY,tiktok,True,False,True,428.8
C101448,Nina,Ueda,2025-12-04,FR,tiktok,False,False,True,371.58
C101449,Remy,Ahmed,2025-01-14,US-NY,podcast,True,False,False,172.56
C101450,Sage,Yilmaz,2024-07-13,FR,organic,False,False,False,299.32
C101451,Faye,Tanaka,2026-02-04,US-IL,tiktok,True,False,False,158.35
C101452,Yara,Torres,2025-08-05,AU,tiktok,True,False,True,196.95
C101453,Pia,Silva,2025-09-01,US-TX,organic,True,False,True,536.5
C101454,Xena,Quist,2024-03-14,US-TX,google,True,True,False,365.34
C101455,Leo,Diaz,2025-01-17,CA,email-referral,True,True,True,348.47
C101456,Diego,Gray,2025-05-11,CA,organic,True,True,False,53.36
C101457,Kira,Ward,2025-12-11,US-IL,email-referral,False,True,True,339.66
C101458,Otis,Zola,2024-03-21,US-WA,google,True,True,True,273.43
C101459,Pavel,Vogel,2024-07-12,CA,organic,True,False,False,42.29
C101460,Pavel,Kim,2025-10-10,US-IL,podcast,True,True,True,390.57
C101461,Vera,Costa,2024-07-21,FR,email-referral,True,True,False,438.79
C101462,Elsa,Diaz,2025-08-19,UK,google,True,True,True,388.11
C101463,Marco,Vogel,2024-04-27,FR,email-referral,True,True,False,185.63
C101464,Kira,Kim,2025-04-26,US-WA,tiktok,True,False,False,164.21
C101465,Mia,Lopez,2025-07-14,CA,tiktok,True,True,False,159.74
C101466,Kira,Hunt,2025-01-16,US-CA,organic,True,False,False,241.64
C101467,Owen,Gray,2025-06-06,US-FL,google,True,False,False,235.93
C101468,Otis,Iqbal,2026-03-28,US-IL,organic,True,True,False,32.62
C101469,Ken,Silva,2026-02-27,UK,google,True,True,False,84.14
C101470,Lucy,Owens,2026-03-03,US-NY,instagram,True,False,False,248.61
C101471,Zoe,Shah,2025-09-07,DE,email-referral,True,False,False,40.88
C101472,Yara,Zola,2025-02-10,US-NY,instagram,True,True,False,119.87
C101473,Rosa,Ueda,2025-05-14,FR,tiktok,True,True,False,330.61
C101474,Amara,Patel,2024-04-17,AU,instagram,True,True,False,230.08
C101475,Amara,Torres,2025-08-28,US-TX,podcast,False,True,False,292.82
C101476,Milo,Reyes,2025-04-15,US-NY,organic,True,False,False,260.32
C101477,Mia,Owens,2025-10-19,CA,podcast,True,True,False,228.22
C101478,Lucy,Young,2024-03-24,US-TX,instagram,True,False,False,23.63
C101479,Lena,Berg,2025-01-22,US-FL,google,True,True,False,34.41
C101480,Sofia,Young,2025-06-25,US-CA,google,True,False,False,293.33
C101481,Nina,Gray,2025-06-22,CA,google,True,False,False,162.39
C101482,Rosa,Vogel,2026-06-07,FR,tiktok,True,True,True,141.83
C101483,Theo,Park,2026-05-01,DE,email-referral,True,False,False,103.8
C101484,Owen,Ortiz,2026-02-04,FR,organic,True,False,True,354.88
C101485,Ivy,Ellis,2025-10-20,US-IL,organic,True,False,False,212.74
C101486,Jude,Lopez,2025-11-28,CA,tiktok,True,False,True,278.93
C101487,Faye,Torres,2024-11-20,DE,instagram,True,False,True,372.85
C101488,Tara,Zhang,2025-01-29,CA,google,True,False,False,522.96
C101489,Rosa,Haas,2024-03-06,US-CA,tiktok,True,True,False,192.49
C101490,Jude,Reyes,2024-06-27,US-WA,google,True,False,False,198.17
C101491,Lila,Kim,2025-05-04,UK,organic,True,False,True,701.01
C101492,Nico,Rossi,2025-12-13,AU,email-referral,True,True,False,229.09
C101493,Jack,Hunt,2024-12-24,DE,email-referral,True,True,True,325.09
C101494,Milo,Silva,2026-05-21,CA,organic,True,False,False,184.04
C101495,Vera,Ahmed,2025-07-15,DE,organic,False,True,False,237.41
C101496,Cleo,Berg,2025-03-07,US-WA,tiktok,True,True,False,81.08
C101497,Lila,Ward,2026-02-02,US-TX,instagram,True,False,True,330.18
C101498,Rosa,Lund,2026-04-12,US-FL,tiktok,False,True,False,517.63
C101499,Lucy,Silva,2026-02-20,UK,organic,True,True,False,248.33
C101500,Kai,Mora,2024-03-29,US-TX,google,True,True,False,119.4
C101501,Ruby,Ferro,2024-04-19,US-NY,email-referral,True,True,False,148.44
C101502,Mia,Lund,2025-09-02,US-WA,tiktok,True,True,False,346.65
C101503,Rosa,Khan,2024-12-15,US-TX,organic,False,False,False,82.12
C101504,Eli,Mora,2025-11-05,US-NY,podcast,True,False,False,220.41
C101505,Lucy,Reyes,2026-01-22,CA,google,True,True,False,52.87
C101506,Iris,Oduya,2026-05-21,US-IL,instagram,True,False,False,208.54
C101507,Ruby,Lopez,2026-03-31,FR,podcast,True,True,True,257.74
C101508,Sofia,Klein,2026-03-24,DE,podcast,True,False,False,107.89
C101509,Mia,Yilmaz,2025-08-01,US-NY,tiktok,True,False,False,152.74
C101510,Rina,Shah,2025-05-08,CA,organic,True,False,False,183.02
C101511,Otis,Ito,2026-04-25,FR,email-referral,True,False,True,449.91
C101512,Otis,Bauer,2025-04-07,UK,instagram,True,True,False,299.94
C101513,Lila,Owens,2026-03-26,FR,tiktok,True,True,True,178.63
C101514,Pia,Gray,2024-04-29,US-WA,email-referral,True,False,False,216.35
C101515,Beau,Hunt,2024-04-24,US-WA,email-referral,True,False,False,213.27
C101516,Amara,Lopez,2025-06-06,US-CA,podcast,True,False,True,567.4
C101517,Yara,Oduya,2025-06-13,US-CA,email-referral,True,False,False,74.78
C101518,Cleo,Owens,2025-05-23,US-CA,tiktok,True,False,False,683.18
C101519,Aria,Torres,2026-02-05,US-CA,tiktok,True,False,False,279.22
C101520,Vera,Reyes,2024-07-02,US-WA,organic,True,False,True,328.38
C101521,Pavel,Yilmaz,2024-09-30,UK,google,True,False,True,203.45
C101522,Max,Weber,2024-08-19,US-TX,instagram,False,False,True,279.09
C101523,Owen,Rossi,2025-06-28,US-NY,google,False,False,False,167.89
C101524,Lucy,Silva,2026-03-28,US-TX,instagram,True,True,False,45.82
C101525,Marco,Kim,2024-02-23,DE,tiktok,True,False,False,133.19
C101526,Drew,Costa,2024-12-19,FR,instagram,True,False,False,203.05
C101527,Drew,Park,2025-06-03,DE,email-referral,True,True,False,268.35
C101528,Lena,Gray,2024-02-27,US-IL,instagram,True,False,False,171.31
C101529,Theo,Ferro,2024-07-23,AU,instagram,True,True,True,311.22
C101530,Marco,Chen,2024-02-22,US-TX,email-referral,False,False,False,205.54
C101531,Sage,Gray,2024-10-02,UK,organic,False,True,False,226.67
C101532,Ruby,Young,2024-11-03,DE,google,True,True,False,700.33
C101533,Wes,Patel,2024-10-21,UK,podcast,True,True,False,338.75
C101534,Pavel,Lopez,2025-05-11,AU,google,True,True,True,630.08
C101535,Priya,Shah,2024-07-02,CA,organic,True,True,False,230.77
C101536,Theo,Torres,2025-05-25,FR,organic,True,True,True,264.1
C101537,Iris,Ward,2024-06-30,DE,tiktok,True,False,False,124.61
C101538,Wes,Lopez,2024-03-01,UK,email-referral,True,False,True,435.61
C101539,Ava,Iqbal,2024-06-06,CA,organic,True,True,True,155.61
